transaction_id,user_id,accountId,date,description,amount_inr,category
6819b530f6d8af6489177967,6819921764cc431469081be2,68199ceb8433e7fef4277a3f,2025-02-05 06:30:22.983,Service Charge,1341,Others
6819b530f6d8af6489177968,6819921764cc431469081be2,68199ceb8433e7fef4277a3f,2025-02-13 22:17:24.839,Miscellaneous Expense,262,Others
6819b530f6d8af6489177969,6819921764cc431469081be2,68199ceb8433e7fef4277a3f,2025-03-15 17:47:06.407,GPay Transaction,634,Others
6819b530f6d8af648917796a,6819921764cc431469081be2,68199ceb8433e7fef4277a3f,2025-01-16 13:38:49.464,Wallet Top-Up,1788,Others
6819b530f6d8af648917796b,6819921764cc431469081be2,68199ceb8433e7fef4277a3f,2025-01-11 22:07:55.780,Unknown Payment,1415,Others
6819b530f6d8af648917796c,6819921764cc431469081be2,68199ceb8433e7fef4277a3f,2025-01-05 13:59:51.625,Cheque Clearance,102,Others
6819b530f6d8af648917796d,6819921764cc431469081be2,68199ceb8433e7fef4277a3f,2025-04-11 16:35:28.090,Account Maintenance Fee,166,Others
6819b530f6d8af648917796e,6819921764cc431469081be2,68199ceb8433e7fef4277a3f,2025-01-30 08:17:54.207,NEFT Transfer,832,Others
6819b530f6d8af648917796f,6819921764cc431469081be2,68199ceb8433e7fef4277a3f,2025-02-12 05:12:20.155,Cash Withdrawal,3281,Others
6819b592935a0d27d8110fae,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-14 14:41:52.758,KFC Bill,83,Food and Dining
6819b592935a0d27d8110faf,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-24 21:39:43.889,KFC Bill,10364,Food and Dining
6819b592935a0d27d8110fb0,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-22 09:48:12.718,UberEats,5966,Food and Dining
6819b592935a0d27d8110fb1,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-14 13:29:50.466,Barbeque Nation,9013,Food and Dining
6819b592935a0d27d8110fb2,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-12 13:26:03.463,Dominos Pizza,9667,Food and Dining
6819b592935a0d27d8110fb3,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-20 02:23:08.356,Starbucks Coffee,4761,Food and Dining
6819b592935a0d27d8110fb4,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-08 18:05:00.558,Barbeque Nation,5478,Food and Dining
6819b592935a0d27d8110fb5,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-08 09:51:37.621,Cafe Coffee Day,6409,Food and Dining
6819b592935a0d27d8110fb6,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-22 07:12:25.424,Starbucks Coffee,6887,Food and Dining
6819b592935a0d27d8110fb7,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-11 03:32:29.010,Dominos Pizza,5163,Food and Dining
6819b592935a0d27d8110fb8,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-13 00:17:18.537,Zomato Order,3542,Food and Dining
6819b592935a0d27d8110fb9,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-22 03:17:13.443,Foodpanda,11533,Food and Dining
6819b592935a0d27d8110fba,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-23 14:37:20.587,Zomato Order,9481,Food and Dining
6819b592935a0d27d8110fbb,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-24 23:07:17.714,Cafe Coffee Day,8835,Food and Dining
6819b592935a0d27d8110fbc,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-16 17:25:59.850,KFC Bill,3060,Food and Dining
6819b592935a0d27d8110fbd,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-07 13:05:47.294,Bharat Petroleum,1997,Transportation
6819b592935a0d27d8110fbe,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-01 08:58:22.350,Indian Oil Petrol,591,Transportation
6819b592935a0d27d8110fbf,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-11 22:57:47.673,Auto Fare,6379,Transportation
6819b592935a0d27d8110fc0,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-20 05:49:21.252,Toll Plaza FASTag,5173,Transportation
6819b592935a0d27d8110fc1,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-16 12:08:34.923,Ola Cabs,3077,Transportation
6819b592935a0d27d8110fc2,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-05 21:49:26.391,Indian Oil Petrol,3325,Transportation
6819b592935a0d27d8110fc3,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-04 07:12:17.801,Local Bus Pass,13035,Transportation
6819b592935a0d27d8110fc4,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-17 12:27:39.163,Auto Fare,13261,Transportation
6819b592935a0d27d8110fc5,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-21 18:39:49.699,Fuel Station HP,2500,Transportation
6819b592935a0d27d8110fc6,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-12 02:34:26.730,Auto Fare,48563,Transportation
6819b592935a0d27d8110fc7,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-16 17:11:44.502,D-Mart Shopping,13214,Shopping
6819b592935a0d27d8110fc8,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-21 08:16:03.981,D-Mart Shopping,16807,Shopping
6819b592935a0d27d8110fc9,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-17 09:10:23.152,Big Bazaar,9646,Shopping
6819b592935a0d27d8110fca,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-11 04:28:59.163,Flipkart Order,1074,Shopping
6819b592935a0d27d8110fcb,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-23 17:07:28.836,Big Bazaar,13550,Shopping
6819b592935a0d27d8110fcc,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-19 13:57:10.585,Flipkart Order,12824,Shopping
6819b592935a0d27d8110fcd,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-19 12:37:20.610,Myntra Clothing,11880,Shopping
6819b592935a0d27d8110fce,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-13 09:36:29.497,Myntra Clothing,19855,Shopping
6819b592935a0d27d8110fcf,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-08 02:59:44.670,Indane Gas,4298,Bills and Utilities
6819b592935a0d27d8110fd0,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-19 15:20:37.843,Gas Bill Mahanagar Gas,4639,Bills and Utilities
6819b592935a0d27d8110fd1,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-07 08:17:30.114,Gas Bill Mahanagar Gas,6855,Bills and Utilities
6819b592935a0d27d8110fd2,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-15 18:23:14.461,Tata Power Bill,10849,Bills and Utilities
6819b592935a0d27d8110fd3,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-21 03:28:28.705,Electricity Bill TNEB,6644,Bills and Utilities
6819b592935a0d27d8110fd4,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-29 15:52:23.482,BSNL Broadband,2582,Bills and Utilities
6819b592935a0d27d8110fd5,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-20 20:22:05.293,Tata Power Bill,4890,Bills and Utilities
6819b592935a0d27d8110fd6,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-24 22:07:32.882,JioFiber Payment,2169,Bills and Utilities
6819b592935a0d27d8110fd7,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-06 05:15:16.622,Gas Bill Mahanagar Gas,7022,Bills and Utilities
6819b592935a0d27d8110fd8,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-10 08:05:42.948,MTNL Landline,36900,Bills and Utilities
6819b592935a0d27d8110fd9,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-27 02:11:03.850,Movie Ticket BookMyShow,4351,Entertainment
6819b592935a0d27d8110fda,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-29 14:32:47.803,Concert Booking,1089,Entertainment
6819b592935a0d27d8110fdb,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-19 11:58:30.641,Eventbrite Tickets,1245,Entertainment
6819b592935a0d27d8110fdc,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-09 09:19:13.319,Fun City Tickets,111,Entertainment
6819b592935a0d27d8110fdd,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-09 21:41:23.004,Magic Planet Amusement Park,2126,Entertainment
6819b592935a0d27d8110fde,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-31 14:09:42.709,Las Vegas Casino Entry,5828,Entertainment
6819b592935a0d27d8110fdf,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-26 01:11:29.867,Movie Ticket BookMyShow,9959,Entertainment
6819b592935a0d27d8110fe0,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-12 04:51:39.349,Theatre Performance Fee,6389,Entertainment
6819b592935a0d27d8110fe1,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-25 04:16:17.925,Comedy Show Ticket,3537,Entertainment
6819b592935a0d27d8110fe2,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-25 15:01:19.624,Eventbrite Tickets,3842,Entertainment
6819b592935a0d27d8110fe3,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-18 17:38:58.822,Las Vegas Casino Entry,8458,Entertainment
6819b592935a0d27d8110fe4,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-27 13:47:46.183,Eventbrite Tickets,10083,Entertainment
6819b592935a0d27d8110fe5,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-13 05:04:31.973,Comedy Show Ticket,14958,Entertainment
6819b592935a0d27d8110fe6,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-06 12:06:00.856,Redbus Ticket,5298,Travel
6819b592935a0d27d8110fe7,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-28 16:04:02.162,Tripoto Travel,251,Travel
6819b592935a0d27d8110fe8,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-27 11:49:16.375,Goibibo Hotel,12722,Travel
6819b592935a0d27d8110fe9,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-30 03:21:11.340,Goibibo Hotel,18475,Travel
6819b592935a0d27d8110fea,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-20 01:33:22.180,Goibibo Hotel,10133,Travel
6819b592935a0d27d8110feb,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-23 16:21:37.777,OYO Rooms,11072,Travel
6819b592935a0d27d8110fec,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-21 05:42:29.938,Tripoto Travel,17126,Travel
6819b592935a0d27d8110fed,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-19 15:47:05.180,MedPlus Medicine,21,Health
6819b592935a0d27d8110fee,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-08 17:37:10.852,Apollo Pharmacy,3602,Health
6819b592935a0d27d8110fef,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-30 07:59:38.752,Doctor Consultation,4634,Health
6819b592935a0d27d8110ff0,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-10 22:27:43.167,Pathlab Test,11573,Health
6819b592935a0d27d8110ff1,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-31 11:19:34.679,Apollo Pharmacy,3734,Health
6819b592935a0d27d8110ff2,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-16 22:27:14.475,Apollo Pharmacy,1796,Health
6819b592935a0d27d8110ff3,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-23 05:44:11.472,Practo Appointment,1407,Health
6819b592935a0d27d8110ff4,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-05 16:20:01.869,Pathlab Test,13048,Health
6819b592935a0d27d8110ff5,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-16 11:10:01.108,Udemy Course,913,Education
6819b592935a0d27d8110ff6,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-30 06:22:09.634,Udemy Course,4274,Education
6819b592935a0d27d8110ff7,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-10 23:34:30.057,Byju's Subscription,399,Education
6819b592935a0d27d8110ff8,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-20 20:34:42.077,College Tuition Fee,6818,Education
6819b592935a0d27d8110ff9,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-20 07:29:55.767,College Tuition Fee,6517,Education
6819b592935a0d27d8110ffa,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-09 08:24:44.721,School Books,4350,Education
6819b592935a0d27d8110ffb,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-12 06:37:01.268,Skillshare Learning,3133,Education
6819b592935a0d27d8110ffc,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-20 22:20:00.487,Skillshare Learning,1859,Education
6819b592935a0d27d8110ffd,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-16 03:20:34.098,School Books,8216,Education
6819b592935a0d27d8110ffe,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-22 09:35:31.525,College Tuition Fee,12004,Education
6819b592935a0d27d8110fff,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-23 20:17:26.354,Amazon Prime,2502,Recharge and Subscriptions
6819b592935a0d27d8111000,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-05 05:50:20.113,Netflix Renewal,991,Recharge and Subscriptions
6819b592935a0d27d8111001,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-08 06:55:30.231,Hotstar Plan,1257,Recharge and Subscriptions
6819b592935a0d27d8111002,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-24 15:00:11.220,Amazon Prime,1228,Recharge and Subscriptions
6819b592935a0d27d8111003,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-08 10:25:51.926,Tata Sky DTH,2326,Recharge and Subscriptions
6819b592935a0d27d8111004,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-23 12:24:15.476,BSNL Recharge,130,Recharge and Subscriptions
6819b592935a0d27d8111005,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-27 12:21:43.992,Tata Sky DTH,4456,Recharge and Subscriptions
6819b592935a0d27d8111006,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-05 00:23:33.858,BSNL Recharge,2386,Recharge and Subscriptions
6819b592935a0d27d8111007,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-20 16:17:42.980,Tata Sky DTH,5595,Recharge and Subscriptions
6819b592935a0d27d8111008,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-09 09:51:22.475,Netflix Renewal,400,Recharge and Subscriptions
6819b592935a0d27d8111009,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-24 06:31:49.396,Unknown Payment,182,Others
6819b592935a0d27d811100a,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-04-20 00:27:27.909,Cheque Clearance,874,Others
6819b592935a0d27d811100b,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-03 08:44:18.541,UPI to Friend,8,Others
6819b592935a0d27d811100c,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-02-03 11:32:24.362,Wallet Top-Up,2417,Others
6819b592935a0d27d811100d,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-22 15:46:51.344,NEFT Transfer,225,Others
6819b592935a0d27d811100e,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-08 07:24:11.960,Wallet Top-Up,1994,Others
6819b592935a0d27d811100f,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-16 16:13:05.044,Account Maintenance Fee,393,Others
6819b592935a0d27d8111010,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-06 08:17:14.590,Wallet Top-Up,2109,Others
6819b592935a0d27d8111011,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-01-02 06:13:39.422,NEFT Transfer,4120,Others
6819b592935a0d27d8111012,6819921864cc431469081be5,68199ceb8433e7fef4277a41,2025-03-03 06:55:15.933,Wallet Top-Up,1483,Others
6819b60b1eba0377f1799599,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-19 18:44:58.173,Swiggy Payment,4224,Food and Dining
6819b60b1eba0377f179959a,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-02-21 11:41:34.414,Zomato Order,5640,Food and Dining
6819b60b1eba0377f179959b,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-02-28 00:30:18.168,Starbucks Coffee,7565,Food and Dining
6819b60b1eba0377f179959c,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-01-29 11:12:34.374,UberEats,8386,Food and Dining
6819b60b1eba0377f179959d,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-11 07:17:12.601,McDonald's,25648,Food and Dining
6819b60b1eba0377f179959e,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-19 15:13:54.775,Starbucks Coffee,19559,Food and Dining
6819b60b1eba0377f179959f,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-01-22 12:40:12.661,Foodpanda,7239,Food and Dining
6819b60b1eba0377f17995a0,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-04 12:44:54.636,Swiggy Payment,30449,Food and Dining
6819b60b1eba0377f17995a1,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-02-19 10:00:33.586,Foodpanda,2133,Food and Dining
6819b60b1eba0377f17995a2,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-23 00:49:19.215,McDonald's,60657,Food and Dining
6819b60b1eba0377f17995a3,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-02-15 21:37:08.631,Indian Oil Petrol,15862,Transportation
6819b60b1eba0377f17995a4,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-14 08:23:02.677,Indian Oil Petrol,15330,Transportation
6819b60b1eba0377f17995a5,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-29 02:32:42.443,Local Bus Pass,447,Transportation
6819b60b1eba0377f17995a6,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-01-23 18:54:45.987,Toll Plaza FASTag,433,Transportation
6819b60b1eba0377f17995a7,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-02-05 15:24:05.050,Rapido Payment,12619,Transportation
6819b60b1eba0377f17995a8,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-01-04 12:56:52.154,Toll Plaza FASTag,18598,Transportation
6819b60b1eba0377f17995a9,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-03 09:51:56.961,Ola Cabs,10370,Transportation
6819b60b1eba0377f17995aa,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-02-14 11:02:17.470,Fuel Station HP,16283,Transportation
6819b60b1eba0377f17995ab,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-11 05:29:40.935,Auto Fare,921,Transportation
6819b60b1eba0377f17995ac,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-10 13:25:08.504,Auto Fare,27761,Transportation
6819b60b1eba0377f17995ad,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-01-30 00:27:19.161,Nykaa Cosmetics,30686,Shopping
6819b60b1eba0377f17995ae,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-02-10 13:52:02.108,Amazon Purchase,28586,Shopping
6819b60b1eba0377f17995af,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-01-20 18:45:21.316,D-Mart Shopping,8951,Shopping
6819b60b1eba0377f17995b0,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-27 12:00:58.592,Shopper's Stop,22454,Shopping
6819b60b1eba0377f17995b1,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-25 15:06:53.785,Shopper's Stop,9816,Shopping
6819b60b1eba0377f17995b2,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-02-14 16:14:41.157,Nykaa Cosmetics,16137,Shopping
6819b60b1eba0377f17995b3,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-09 17:09:55.840,Flipkart Order,12764,Shopping
6819b60b1eba0377f17995b4,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-02-25 03:22:52.435,D-Mart Shopping,23052,Shopping
6819b60b1eba0377f17995b5,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-01-30 12:29:36.729,BSNL Broadband,1193,Bills and Utilities
6819b60b1eba0377f17995b6,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-24 01:56:30.656,BSNL Broadband,14036,Bills and Utilities
6819b60b1eba0377f17995b7,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-28 18:53:12.228,Vodafone Postpaid,18063,Bills and Utilities
6819b60b1eba0377f17995b8,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-29 14:36:27.838,BSNL Broadband,10309,Bills and Utilities
6819b60b1eba0377f17995b9,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-12 23:02:08.034,BSNL Broadband,18377,Bills and Utilities
6819b60b1eba0377f17995ba,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-01-09 05:44:39.085,Electricity Bill TNEB,12690,Bills and Utilities
6819b60b1eba0377f17995bb,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-30 19:06:29.430,Water Bill BWSSB,3387,Bills and Utilities
6819b60b1eba0377f17995bc,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-17 19:16:06.275,BSNL Broadband,3396,Bills and Utilities
6819b60b1eba0377f17995bd,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-20 21:33:08.602,Tata Power Bill,5422,Bills and Utilities
6819b60b1eba0377f17995be,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-29 11:15:07.244,Vodafone Postpaid,48717,Bills and Utilities
6819b60b1eba0377f17995bf,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-25 06:35:17.370,Magic Planet Amusement Park,14301,Entertainment
6819b60b1eba0377f17995c0,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-01-30 11:25:29.410,Theatre Performance Fee,5630,Entertainment
6819b60b1eba0377f17995c1,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-19 12:04:53.360,Comedy Show Ticket,8201,Entertainment
6819b60b1eba0377f17995c2,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-02 19:24:55.554,Theatre Performance Fee,2793,Entertainment
6819b60b1eba0377f17995c3,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-01-21 20:47:12.515,Concert Booking,8640,Entertainment
6819b60b1eba0377f17995c4,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-10 04:53:47.737,Concert Booking,4761,Entertainment
6819b60b1eba0377f17995c5,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-05 05:10:24.188,Comedy Show Ticket,5045,Entertainment
6819b60b1eba0377f17995c6,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-17 03:09:09.132,Sports Match Entry,2207,Entertainment
6819b60b1eba0377f17995c7,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-02-02 20:33:24.772,Movie Ticket BookMyShow,2982,Entertainment
6819b60b1eba0377f17995c8,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-14 01:48:42.678,Comedy Show Ticket,3595,Entertainment
6819b60b1eba0377f17995c9,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-01-08 15:36:43.206,Las Vegas Casino Entry,4436,Entertainment
6819b60b1eba0377f17995ca,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-02-25 16:54:43.223,Las Vegas Casino Entry,27952,Entertainment
6819b60b1eba0377f17995cb,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-01-14 01:11:47.225,Comedy Show Ticket,13483,Entertainment
6819b60b1eba0377f17995cc,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-24 21:32:31.478,Goibibo Hotel,10237,Travel
6819b60b1eba0377f17995cd,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-09 17:01:43.130,Tripoto Travel,18423,Travel
6819b60b1eba0377f17995ce,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-25 23:26:20.515,Redbus Ticket,15808,Travel
6819b60b1eba0377f17995cf,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-20 12:57:47.486,Goibibo Hotel,6734,Travel
6819b60b1eba0377f17995d0,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-24 00:46:14.118,Goibibo Hotel,26561,Travel
6819b60b1eba0377f17995d1,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-26 03:00:53.916,IRCTC Train Ticket,4788,Travel
6819b60b1eba0377f17995d2,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-01 03:04:14.327,OYO Rooms,42223,Travel
6819b60b1eba0377f17995d3,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-10 18:32:34.650,Pathlab Test,3512,Health
6819b60b1eba0377f17995d4,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-02-17 04:16:29.376,MedPlus Medicine,7852,Health
6819b60b1eba0377f17995d5,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-02-12 21:38:37.455,MedPlus Medicine,9065,Health
6819b60b1eba0377f17995d6,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-09 17:20:38.715,MedPlus Medicine,12742,Health
6819b60b1eba0377f17995d7,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-02-11 11:23:01.393,MedPlus Medicine,12866,Health
6819b60b1eba0377f17995d8,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-02-15 22:02:35.025,Max Hospital,7484,Health
6819b60b1eba0377f17995d9,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-02-24 19:56:17.986,Pathlab Test,11659,Health
6819b60b1eba0377f17995da,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-10 09:56:59.593,Pathlab Test,9422,Health
6819b60b1eba0377f17995db,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-18 02:13:50.603,Skillshare Learning,7364,Education
6819b60b1eba0377f17995dc,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-12 12:37:11.553,Coursera Payment,7042,Education
6819b60b1eba0377f17995dd,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-04-22 01:04:21.280,Exam Registration Fee,9596,Education
6819b60b1eba0377f17995de,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-28 17:29:54.176,Exam Registration Fee,8303,Education
6819b60b1eba0377f17995df,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-03-31 10:00:22.439,Byju's Subscription,5766,Education
6819b60b1eba0377f17995e0,6819921864cc431469081be8,68199ceb8433e7fef4277a43,2025-02-08 06:36:34.885,Skillshare Learning,5889,Education
